session,subject,region,target,cell_subset,n_trials,n_neurons_total,n_neurons_sampled,n_sessions,n_subjects,n_mice,n_trials_short,n_trials_long,subset_neuron_limit,subset_available_neurons,subset_bootstrap_multiplier,actual,predicted,value,orientation_idx,orientation_deg
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,repeat,repeat,354.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,repeat,to,6.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,to,repeat,11.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,to,to,1.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,repeat,repeat,1080.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,repeat,to,40.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,to,repeat,39.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,to,to,1.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,repeat,repeat,718.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,repeat,to,18.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,to,repeat,28.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,all,1861,309,309,1,1,1,928,933,309,309,1.0,to,to,4.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,exc,1861,211,211,1,1,1,928,933,211,211,1.0,repeat,repeat,3118.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,exc,1861,211,211,1,1,1,928,933,211,211,1.0,repeat,change,502.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,exc,1861,211,211,1,1,1,928,933,211,211,1.0,change,repeat,93.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,exc,1861,211,211,1,1,1,928,933,211,211,1.0,change,change,27.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori1,ori1,216.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori1,ori2,81.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori1,ori3,81.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori1,ori4,130.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori2,ori1,70.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori2,ori2,100.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori2,ori3,73.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori2,ori4,62.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori3,ori1,51.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori3,ori2,61.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori3,ori3,399.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori3,ori4,65.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori4,ori1,122.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori4,ori2,53.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori4,ori3,73.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,exc,1861,211,211,1,1,1,928,933,211,211,1.0,ori4,ori4,224.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,repeat,repeat,720.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,repeat,to,64.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,to,repeat,32.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,to,to,0.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,repeat,repeat,346.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,repeat,to,14.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,to,repeat,10.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,to,to,2.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,repeat,repeat,1069.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,repeat,to,51.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,to,repeat,37.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,to,to,3.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,repeat,repeat,719.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,repeat,to,17.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,to,repeat,27.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,exc,1861,211,211,1,1,1,928,933,211,211,1.0,to,to,5.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,repeat,repeat,2435.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,repeat,change,1185.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,change,repeat,74.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,change,change,46.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori1,ori1,293.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori1,ori2,41.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori1,ori3,89.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori1,ori4,85.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori2,ori1,79.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori2,ori2,65.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori2,ori3,114.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori2,ori4,47.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori3,ori1,86.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori3,ori2,71.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori3,ori3,344.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori3,ori4,75.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori4,ori1,150.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori4,ori2,74.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori4,ori3,155.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,ori4,ori4,93.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,repeat,repeat,654.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,repeat,to,130.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,to,repeat,19.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,to,to,13.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,repeat,repeat,311.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,repeat,to,49.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,to,repeat,12.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,to,to,0.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,repeat,repeat,834.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,repeat,to,286.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,to,repeat,31.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,to,to,9.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,repeat,repeat,580.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,repeat,to,156.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,to,repeat,24.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,vip,1861,33,211,1,1,1,928,933,211,33,6.393939393939394,to,to,8.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,repeat,repeat,2542.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,repeat,change,1078.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,change,repeat,70.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,change_vs_repeat,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,change,change,50.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori1,ori1,194.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori1,ori2,79.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori1,ori3,116.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori1,ori4,119.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori2,ori1,76.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori2,ori2,96.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori2,ori3,85.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori2,ori4,48.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori3,ori1,107.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori3,ori2,67.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori3,ori3,301.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori3,ori4,101.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori4,ori1,80.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori4,ori2,46.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori4,ori3,79.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,orientation,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,ori4,ori4,267.0,,
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,repeat,repeat,713.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,repeat,to,71.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,to,repeat,29.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,to,to,3.0,1.0,0.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,repeat,repeat,339.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,repeat,to,21.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,to,repeat,10.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,to,to,2.0,2.0,45.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,repeat,repeat,955.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,repeat,to,165.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,to,repeat,33.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,to,to,7.0,3.0,90.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,repeat,repeat,682.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,repeat,to,54.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,to,repeat,25.0,4.0,135.0
YH18VT_V1_20250424_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,sst,1861,65,211,1,1,1,928,933,211,65,3.246153846153846,to,to,7.0,4.0,135.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,change_vs_repeat,all,1853,210,210,1,1,1,931,922,210,210,1.0,repeat,repeat,3325.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,change_vs_repeat,all,1853,210,210,1,1,1,931,922,210,210,1.0,repeat,change,275.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,change_vs_repeat,all,1853,210,210,1,1,1,931,922,210,210,1.0,change,repeat,96.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,change_vs_repeat,all,1853,210,210,1,1,1,931,922,210,210,1.0,change,change,24.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori1,ori1,318.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori1,ori2,69.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori1,ori3,46.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori1,ori4,92.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori2,ori1,86.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori2,ori2,249.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori2,ori3,75.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori2,ori4,59.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori3,ori1,39.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori3,ori2,66.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori3,ori3,310.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori3,ori4,56.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori4,ori1,79.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori4,ori2,59.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori4,ori3,61.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,all,1853,210,210,1,1,1,931,922,210,210,1.0,ori4,ori4,189.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,repeat,repeat,788.0,1.0,0.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,repeat,to,28.0,1.0,0.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,to,repeat,30.0,1.0,0.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori1_0deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,to,to,2.0,1.0,0.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,repeat,repeat,650.0,2.0,45.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,repeat,to,25.0,2.0,45.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,to,repeat,29.0,2.0,45.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori2_45deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,to,to,1.0,2.0,45.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,repeat,repeat,624.0,3.0,90.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,repeat,to,34.0,3.0,90.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,to,repeat,14.0,3.0,90.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori3_90deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,to,to,0.0,3.0,90.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,repeat,repeat,403.0,4.0,135.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,repeat,to,15.0,4.0,135.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,to,repeat,11.0,4.0,135.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,to_or_repeat_ori4_135deg,all,1853,210,210,1,1,1,931,922,210,210,1.0,to,to,0.0,4.0,135.0
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,change_vs_repeat,exc,1853,130,130,1,1,1,931,922,130,130,1.0,repeat,repeat,2993.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,change_vs_repeat,exc,1853,130,130,1,1,1,931,922,130,130,1.0,repeat,change,607.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,change_vs_repeat,exc,1853,130,130,1,1,1,931,922,130,130,1.0,change,repeat,90.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,change_vs_repeat,exc,1853,130,130,1,1,1,931,922,130,130,1.0,change,change,30.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,exc,1853,130,130,1,1,1,931,922,130,130,1.0,ori1,ori1,240.0,,
YH18VT_V1_20250425_1451ShortLong,YH18VT,V1,orientation,exc,1853,130,130,1,1,1,931,922,130,130,1.0,ori1,ori2,107.0,,
